Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-13 00:00:00-05:00,10.937109662158024,11.095618497841473,10.699346408632849,10.738973617553711,62000,0.0,0.0
2000-01-14 00:00:00-05:00,10.778600583757672,11.254127080099924,10.69934616770063,11.09561824798584,183100,0.0,0.0
2000-01-18 00:00:00-05:00,11.254129793908861,11.57114753458235,11.254129793908861,11.412638664245605,77300,0.0,0.0
2000-01-19 00:00:00-05:00,11.412642805543664,11.650406197325823,11.37301557357997,11.571151733398438,34500,0.0,0.0
2000-01-20 00:00:00-05:00,11.57114474432809,11.57114474432809,11.016363831928798,11.09561824798584,42200,0.0,0.0
2000-01-21 00:00:00-05:00,11.05599226368417,11.09561947609881,10.937110626440255,11.016365051269531,16000,0.0,0.0
2000-01-24 00:00:00-05:00,11.095620036995324,11.095620036995324,10.7786023216526,10.857856750488281,10700,0.0,0.0
2000-01-25 00:00:00-05:00,10.857853633770045,11.095616852027783,10.818226430727089,10.937108039855957,19200,0.0,0.0
2000-01-26 00:00:00-05:00,10.93710954727665,11.095618381295154,10.93710954727665,11.055991172790527,16600,0.0,0.0
2000-01-27 00:00:00-05:00,11.05599103995732,11.412635912214007,11.05599103995732,11.09561824798584,33600,0.0,0.0
2000-01-28 00:00:00-05:00,11.174873900928086,11.174873900928086,10.976737838854893,11.016365051269531,3900,0.0,0.0
2000-01-31 00:00:00-05:00,10.857854999814714,11.09561824798584,10.857854999814714,11.09561824798584,53900,0.0,0.0
2000-02-01 00:00:00-05:00,11.016367045926376,11.254130363464355,11.016367045926376,11.254130363464355,15400,0.0,0.0
2000-02-02 00:00:00-05:00,11.412633065147267,11.491887461433011,11.33337866886152,11.373005867004395,92700,0.0,0.0
2000-02-03 00:00:00-05:00,11.452265881829792,11.491893099413977,11.373011446661419,11.412638664245605,35200,0.0,0.0
2000-02-04 00:00:00-05:00,11.491892119585458,11.769282619023727,11.491892119585458,11.690028190612793,51500,0.0,0.0
2000-02-07 00:00:00-05:00,11.69002900252471,11.769283436440132,11.650401785567,11.729656219482422,25200,0.0,0.0
2000-02-08 00:00:00-05:00,11.729653226807462,11.967416467891399,11.729653226807462,11.769280433654785,45300,0.0,0.0
2000-02-09 00:00:00-05:00,11.888162457213111,11.888162457213111,11.650399208068848,11.650399208068848,9100,0.0,0.0
2000-02-10 00:00:00-05:00,11.729652751575816,11.729652751575816,11.333380699157713,11.333380699157715,9700,0.0,0.0
2000-02-11 00:00:00-05:00,11.33337866886152,11.412633065147267,11.33337866886152,11.373005867004395,24700,0.0,0.0
2000-02-14 00:00:00-05:00,11.452265881829792,11.452265881829792,11.333384229077232,11.412638664245605,7100,0.0,0.0
2000-02-15 00:00:00-05:00,11.333380699157713,11.412635109641334,11.333380699157713,11.333380699157715,4900,0.0,0.0
2000-02-16 00:00:00-05:00,11.333384049905312,11.729656219482422,11.333384049905312,11.729656219482422,69000,0.0,0.0
2000-02-17 00:00:00-05:00,11.729653624450268,11.848535249022401,11.610771999878137,11.650399208068848,28100,0.0,0.0
2000-02-18 00:00:00-05:00,11.650401785567,11.769283436440132,11.650401785567,11.729656219482422,5000,0.0,0.0
2000-02-22 00:00:00-05:00,11.808907640502108,11.927789261044076,11.769280433654785,11.769280433654785,10700,0.0,0.0
2000-02-23 00:00:00-05:00,11.769281796046664,12.007045064653669,11.769281796046664,11.927790641784668,5700,0.0,0.0
2000-02-24 00:00:00-05:00,11.967418394590679,12.125927247499165,11.967418394590679,12.046672821044922,61800,0.0,0.0
2000-02-25 00:00:00-05:00,12.046670393510297,12.205179214477537,12.046670393510297,12.205179214477539,41400,0.0,0.0
2000-02-28 00:00:00-05:00,12.205181121826172,12.75996208190918,12.205181121826172,12.75996208190918,35700,0.0,0.0
2000-02-29 00:00:00-05:00,13.790271475655693,13.869525909423828,13.711017041887557,13.869525909423828,79900,0.0,0.0
2000-03-01 00:00:00-05:00,14.265791465496195,14.424300259557263,13.790265083312988,13.790265083312988,140600,0.0,0.0
2000-03-02 00:00:00-05:00,13.948780870302542,14.107289743828707,13.948780870302542,13.988408088684082,26600,0.0,0.0
2000-03-03 00:00:00-05:00,14.02803897857666,14.02803897857666,13.98841174982362,14.02803897857666,17300,0.0,0.0
2000-03-06 00:00:00-05:00,13.988408088684082,14.107289743828707,13.988408088684082,13.988408088684082,9900,0.0,0.0
2000-03-07 00:00:00-05:00,14.028039287437092,14.028039287437092,13.790275909683922,13.948784828186035,26200,0.0,0.0
2000-03-08 00:00:00-05:00,13.948784828186035,14.067666517062621,13.948784828186035,13.948784828186035,31700,0.0,0.0
2000-03-09 00:00:00-05:00,13.86953036893498,13.948784828186035,13.790275909683922,13.948784828186035,7800,0.0,0.0
2000-03-10 00:00:00-05:00,13.948784521070579,14.02803897857666,13.909157292317536,14.02803897857666,5200,0.0,0.0
2000-03-13 00:00:00-05:00,14.186538628541708,14.662065063017966,14.107284222795665,14.503556251525879,27900,0.0,0.0
2000-03-14 00:00:00-05:00,14.50355625152588,14.582810657271922,14.50355625152588,14.503556251525879,1300,0.0,0.0
2000-03-15 00:00:00-05:00,14.662071756748338,15.296107292175293,14.34505398903486,15.296107292175293,29000,0.0,0.0
2000-03-16 00:00:00-05:00,15.296098220042692,15.8508789845002,15.296098220042692,15.454607009887695,19500,0.0,0.0
2000-03-17 00:00:00-05:00,14.820578363206652,15.692377090454102,14.820578363206652,15.692377090454102,73300,0.0,0.0
2000-03-20 00:00:00-05:00,15.21684455871582,15.375353356202444,15.13759015997251,15.21684455871582,134700,0.0,0.0
2000-03-21 00:00:00-05:00,15.058335761229198,15.21684455871582,15.058335761229198,15.21684455871582,172200,0.0,0.0
2000-03-22 00:00:00-05:00,15.058343634420996,15.058343634420996,14.345053672790527,14.345053672790527,35900,0.0,0.0
2000-03-23 00:00:00-05:00,14.345053964191013,14.345053964191013,14.265799522399904,14.265799522399902,1300,0.0,0.0
2000-03-24 00:00:00-05:00,14.265795843182833,14.265795843182833,14.186541421831818,14.226168632507324,5600,0.0,0.0
2000-03-27 00:00:00-05:00,14.067662525447165,14.067662525447165,13.948780870302542,13.988408088684082,19600,0.0,0.0
2000-03-28 00:00:00-05:00,13.988409093022346,13.988409093022346,12.522201907634734,12.680710792541504,42600,0.0,0.0
2000-03-29 00:00:00-05:00,12.522196769714355,12.601451179649256,12.522196769714355,12.522196769714355,77000,0.0,0.0
2000-03-30 00:00:00-05:00,12.561824439862452,12.997723710646323,12.561824439862452,12.958096504211426,18700,0.0,0.0
2000-03-31 00:00:00-05:00,12.95809786408036,12.95809786408036,12.839216232299805,12.839216232299805,23500,0.0,0.0
2000-04-03 00:00:00-04:00,12.839213562011718,13.116603978474934,12.839213562011718,13.076976776123047,4000,0.0,0.0
2000-04-04 00:00:00-04:00,13.076976523341903,13.235485329685442,13.076976523341903,13.156230926513672,77700,0.0,0.0
2000-04-05 00:00:00-04:00,13.156234196254184,13.592133522033691,13.076979773385183,13.592133522033691,32700,0.0,0.0
2000-04-06 00:00:00-04:00,13.552506180448905,14.226168768365955,13.393997336233127,14.186541557312012,12500,0.0,0.0
2000-04-07 00:00:00-04:00,14.107287770694064,15.494240220060055,14.107287770694064,15.375358581542969,44500,0.0,0.0
2000-04-10 00:00:00-04:00,15.375353356202444,15.375353356202444,15.21684455871582,15.21684455871582,16100,0.0,0.0
2000-04-11 00:00:00-04:00,15.296105526020002,15.296105526020002,15.216851093242695,15.256478309631348,6300,0.0,0.0
2000-04-12 00:00:00-04:00,15.216859188379416,15.216859188379416,15.097977475970202,15.137604713439941,3800,0.0,0.0
2000-04-13 00:00:00-04:00,15.058346712653012,15.058346712653012,14.82058334350586,14.82058334350586,4900,0.0,0.0
2000-04-14 00:00:00-04:00,14.741323066794353,14.741323066794353,14.58281421661377,14.58281421661377,10200,0.0,0.0
2000-04-17 00:00:00-04:00,14.50355910723588,14.50355910723588,14.186541421831818,14.226168632507324,15500,0.0,0.0
2000-04-18 00:00:00-04:00,14.146908523689987,14.146908523689987,13.869518160480379,13.90914535522461,2900,0.0,0.0
2000-04-19 00:00:00-04:00,13.829894809495837,13.909149221011571,13.314741134643556,13.314741134643555,20400,0.0,0.0
2000-04-20 00:00:00-04:00,13.314744667188656,13.413812707867143,13.27511745091726,13.393999099731445,78800,0.0,0.0
2000-04-24 00:00:00-04:00,13.3543744996793,13.71101951599121,13.314747275644644,13.711019515991211,15100,0.0,0.0
2000-04-25 00:00:00-04:00,13.869519780079525,15.533862153689068,13.750638181964558,15.21684455871582,74600,0.0,0.0
2000-04-26 00:00:00-04:00,15.375361734103661,15.375361734103661,15.09797118735437,15.296107292175293,67700,0.0,0.0
2000-04-27 00:00:00-04:00,15.216848652896047,15.45461191309755,15.216848652896047,15.414984703063965,12600,0.0,0.0
2000-04-28 00:00:00-04:00,15.533863801222582,16.48491668701172,15.454609394073486,16.48491668701172,43100,0.0,0.0
2000-05-01 00:00:00-04:00,16.64342373609543,16.801932533582054,15.21684455871582,15.21684455871582,97500,0.0,0.0
2000-05-02 00:00:00-04:00,15.29610803058454,15.29610803058454,15.058344693321567,15.09797191619873,6100,0.0,0.0
2000-05-03 00:00:00-04:00,14.939459240313658,15.454613007221026,14.939459240313658,15.375358581542969,23000,0.0,0.0
2000-05-04 00:00:00-04:00,15.216845315600198,15.216845315600198,14.979082107543945,14.979082107543945,6300,0.0,0.0
2000-05-05 00:00:00-04:00,14.899836094838648,15.137599436777561,14.899836094838648,15.018717765808105,6200,0.0,0.0
2000-05-08 00:00:00-04:00,14.939454163114231,15.296098957459133,14.899826963742575,15.21684455871582,20400,0.0,0.0
2000-05-09 00:00:00-04:00,15.296098220042692,15.454607009887695,15.256471022581442,15.454607009887695,19900,0.0,0.0
2000-05-10 00:00:00-04:00,15.533869412771782,15.890514373779297,15.454614976992334,15.890514373779297,23400,0.0,0.0
2000-05-11 00:00:00-04:00,15.930135471986071,16.326407498652394,15.930135471986071,16.009389877319336,30200,0.0,0.0
2000-05-12 00:00:00-04:00,15.850891187353042,16.326417922973633,15.771636731416276,16.326417922973633,32300,0.0,0.0
2000-05-15 00:00:00-04:00,16.326417922973633,16.801944658594223,16.247163467036867,16.326417922973633,73700,0.0,0.0
2000-05-16 00:00:00-04:00,16.366040198008218,16.801939573742093,16.247158550080798,16.643430709838867,26100,0.0,0.0
2000-05-17 00:00:00-04:00,16.722684860229492,16.801939290846693,16.64343042961229,16.722684860229492,5300,0.0,0.0
2000-05-18 00:00:00-04:00,16.722681441568817,16.722681441568817,16.52454540553127,16.60379981994629,9400,0.0,0.0
2000-05-19 00:00:00-04:00,16.603807599920973,16.603807599920973,16.48492592259457,16.564180374145508,38200,0.0,0.0
2000-05-22 00:00:00-04:00,16.484924759760897,16.484924759760897,16.366043090820312,16.366043090820312,6700,0.0,0.0
2000-05-23 00:00:00-04:00,16.088652645914177,16.088652645914177,15.058344841003418,15.058344841003418,63200,0.0,0.0
2000-05-24 00:00:00-04:00,14.74131965637207,14.979082876636136,14.582810842862692,14.74131965637207,33100,0.0,0.0
2000-05-25 00:00:00-04:00,14.82058334350586,14.899837799888244,14.82058334350586,14.82058334350586,12500,0.0,0.0
2000-05-26 00:00:00-04:00,14.820574063126758,14.979082876636136,14.74131965637207,14.74131965637207,64800,0.0,0.0
2000-05-30 00:00:00-04:00,14.74131965637207,14.74131965637207,14.46392923273066,14.74131965637207,89000,0.0,0.0
2000-05-31 00:00:00-04:00,14.741324496578862,15.335732742408654,14.741324496578862,15.256478309631348,68300,0.0,0.0
2000-06-01 00:00:00-04:00,15.256471022581442,15.692370194655197,15.256471022581442,15.454607009887695,38200,0.0,0.0
2000-06-02 00:00:00-04:00,15.53387336360598,16.484926834847162,15.53387336360598,16.326417922973633,62400,0.0,0.0
2000-06-05 00:00:00-04:00,16.247159026389898,17.118957803415697,16.08865015783975,17.039703369140625,145400,0.0,0.0
2000-06-06 00:00:00-04:00,17.039696623529384,17.039696623529384,16.72267901192884,16.762306213378906,61200,0.0,0.0
2000-06-07 00:00:00-04:00,16.762311131121162,16.762311131121162,16.445293426513672,16.445293426513672,16400,0.0,0.0
2000-06-08 00:00:00-04:00,16.36604205513469,16.36604205513469,16.088651511827322,16.128278732299805,32200,0.0,0.0
2000-06-09 00:00:00-04:00,16.088651511827322,16.128278732299805,16.00939707088236,16.128278732299805,29700,0.0,0.0
2000-06-12 00:00:00-04:00,16.12827148531923,16.12827148531923,15.533863445319753,16.009389877319336,75500,0.0,0.0
2000-06-13 00:00:00-04:00,15.692372615520771,16.48491668701172,15.692372615520771,16.48491668701172,185700,0.0,0.0
2000-06-14 00:00:00-04:00,16.48492061730587,17.07932881264142,16.48492061730587,17.00007438659668,162900,0.0,0.0
2000-06-15 00:00:00-04:00,17.158583623712712,17.752991832386364,17.158583623712712,17.43597412109375,104300,0.0,0.0
2000-06-16 00:00:00-04:00,17.435974581488246,18.54553660031023,17.435974581488246,18.387027740478516,222700,0.0,0.0
2000-06-19 00:00:00-04:00,18.54552928072253,18.624783679358096,18.228511686180266,18.268138885498047,197500,0.0,0.0
2000-06-20 00:00:00-04:00,18.149277236435438,18.149277236435438,17.753004807692307,18.0303955078125,68600,0.0,0.0
2000-06-21 00:00:00-04:00,18.07000947609926,18.545536041259766,18.07000947609926,18.545536041259766,35700,0.0,0.0
2000-06-22 00:00:00-04:00,18.505907224740092,19.892859586337316,18.387025593746046,19.575841903686523,53000,0.0,0.0
2000-06-23 00:00:00-04:00,19.57583367010081,19.595647266932897,19.021052958802407,19.139934539794922,53900,0.0,0.0
2000-06-26 00:00:00-04:00,19.021068080779045,19.65510368347168,18.862559180105887,19.65510368347168,85500,0.0,0.0
2000-06-27 00:00:00-04:00,19.813611240460606,20.685410135040872,19.734356795498762,20.526901245117188,58000,0.0,0.0
2000-06-28 00:00:00-04:00,20.526893758773802,22.825271824428015,20.28913051060268,22.19123649597168,128800,0.0,0.0
2000-06-29 00:00:00-04:00,22.191233726296844,22.191233726296844,20.685400009155273,20.685400009155273,292000,0.0,0.0
2000-06-30 00:00:00-04:00,20.843915067870043,21.557204937112743,18.387027740478516,18.387027740478516,583600,0.0,0.0
2000-07-03 00:00:00-04:00,18.505908827496388,18.78329932384002,18.466281613733013,18.545536041259766,80300,0.0,0.0
2000-07-05 00:00:00-04:00,18.545541462999708,18.704050364392867,17.990760308123647,18.62479591369629,80400,0.0,0.0
2000-07-06 00:00:00-04:00,18.46628630006468,18.545540747704443,18.228522957145394,18.307777404785156,56000,0.0,0.0
2000-07-07 00:00:00-04:00,18.14927017788927,18.862560272216797,17.95113404057607,18.862560272216797,36300,0.0,0.0
2000-07-10 00:00:00-04:00,18.941807828843594,20.36838749796152,18.941807828843594,20.289133071899414,76900,0.0,0.0
2000-07-11 00:00:00-04:00,20.368388250972448,21.43832304236594,20.368388250972448,21.160932540893555,106000,0.0,0.0
2000-07-12 00:00:00-04:00,20.962796427037595,21.715713500976562,20.48726985402351,21.715713500976562,286500,0.0,0.0
2000-07-13 00:00:00-04:00,21.715714774901436,21.715714774901436,21.35906982421875,21.35906982421875,87400,0.0,0.0
2000-07-14 00:00:00-04:00,21.359065608344835,21.477947235107422,21.200556772661386,21.477947235107422,13700,0.0,0.0
2000-07-17 00:00:00-04:00,21.477941199376588,21.557195594946243,20.962787628173828,20.962787628173828,49800,0.0,0.0
2000-07-18 00:00:00-04:00,20.84390753150217,20.84390753150217,20.01173631826729,20.487262725830078,60500,0.0,0.0
2000-07-19 00:00:00-04:00,20.487266941293203,20.487266941293203,20.249503688589606,20.368385314941406,98500,0.0,0.0
2000-07-20 00:00:00-04:00,20.408013484757145,20.68540395930724,20.328759063457117,20.645776748657227,28000,0.0,0.0
2000-07-21 00:00:00-04:00,20.725035926550902,21.477953101702848,20.725035926550902,21.438325881958008,20000,0.0,0.0
2000-07-24 00:00:00-04:00,21.438323414653812,23.063039237206134,21.438323414653812,21.596832275390625,103000,0.0,0.0
2000-07-25 00:00:00-04:00,21.636458269755046,21.87422154744466,21.39869499206543,21.39869499206543,76600,0.0,0.0
2000-07-26 00:00:00-04:00,21.438323414653812,21.79496835131164,21.438323414653812,21.596832275390625,62200,0.0,0.0
2000-07-27 00:00:00-04:00,21.55720506020642,21.596832275390625,21.55720506020642,21.596832275390625,18100,0.0,0.0
2000-07-28 00:00:00-04:00,21.75534127740299,21.75534127740299,21.557205200195312,21.557205200195312,129100,0.0,0.0
2000-07-31 00:00:00-04:00,21.517576630910238,21.557203843858506,21.359067779117158,21.39869499206543,69000,0.0,0.0
2000-08-01 00:00:00-04:00,21.398691439717233,21.398691439717233,21.279809820607692,21.31943702697754,4900,0.0,0.0
2000-08-02 00:00:00-04:00,21.279817581176758,21.319444801998316,21.2401903603552,21.279817581176758,4400,0.0,0.0
2000-08-03 00:00:00-04:00,21.31943702697754,21.398691439717233,21.240182614237845,21.31943702697754,26700,0.0,0.0
2000-08-04 00:00:00-04:00,21.39869499206543,21.39869499206543,21.359067779117158,21.39869499206543,14900,0.0,0.0
2000-08-07 00:00:00-04:00,21.477954584659294,21.477954584659294,19.734356795498762,20.526901245117188,77600,0.0,0.0
2000-08-08 00:00:00-04:00,20.606154525234672,20.923172287161357,20.606154525234672,20.843917846679688,16000,0.0,0.0
2000-08-09 00:00:00-04:00,20.92316631021535,21.477947235107422,20.28913096748155,21.477947235107422,57000,0.0,0.0
2000-08-10 00:00:00-04:00,21.477945852456926,21.477945852456926,21.240182614237845,21.31943702697754,15600,0.0,0.0
2000-08-11 00:00:00-04:00,21.240183273802106,21.240183273802106,21.081674443400598,21.121301651000977,8300,0.0,0.0
2000-08-14 00:00:00-04:00,21.16093036309997,21.31943920477113,21.121303152682177,21.240184783935547,16400,0.0,0.0
2000-08-15 00:00:00-04:00,21.240186969885663,21.319441398877775,21.121305326397497,21.160932540893555,17600,0.0,0.0
2000-08-16 00:00:00-04:00,21.240188173991186,21.35906982421875,21.240188173991186,21.35906982421875,36700,0.0,0.0
2000-08-17 00:00:00-04:00,21.359067491490208,22.11198452736834,21.359067491490208,22.032730102539062,34400,0.0,0.0
2000-08-18 00:00:00-04:00,22.032726549499735,22.032726549499735,21.874217725402612,21.953472137451172,20400,0.0,0.0
2000-08-21 00:00:00-04:00,21.913846303057927,22.191236762590307,21.913846303057927,22.111982345581055,15200,0.0,0.0
2000-08-22 00:00:00-04:00,22.191237594550575,22.508255274472727,22.191237594550575,22.429000854492188,6200,0.0,0.0
2000-08-23 00:00:00-04:00,22.429002226685448,22.468629439100088,21.953475677709786,22.032730102539062,8500,0.0,0.0
2000-08-24 00:00:00-04:00,22.032727663857596,22.2308637040002,21.913846039772032,22.19123649597168,92100,0.0,0.0
2000-08-25 00:00:00-04:00,22.11198519141273,22.42900290025019,22.11198519141273,22.389375686645508,33300,0.0,0.0
2000-08-28 00:00:00-04:00,22.389375686645508,22.508257327459553,22.349748473040826,22.389375686645508,31200,0.0,0.0
2000-08-29 00:00:00-04:00,22.34974271430344,24.410357290799503,22.34974271430344,24.17259407043457,24900,0.0,0.0
2000-08-30 00:00:00-04:00,24.25185449499833,24.72738105372379,23.617819083364388,24.093345642089844,36300,0.0,0.0
